,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.48811410459587956,0.12044374009508717,0.05388272583201268,0.06973058637083994,0.058637083993660855,0.012678288431061807,0.07923930269413629,0.11727416798732171
frontalpole-rh,0.10206896551724139,0.27034482758620687,0.1406896551724138,0.16551724137931034,0.0896551724137931,0.05931034482758621,0.11172413793103449,0.060689655172413794
lateralorbitofrontal-rh,0.0484375,0.16875,0.2296875,0.178125,0.125,0.0921875,0.134375,0.0234375
medialorbitofrontal-rh,0.0696594427244582,0.2089783281733746,0.16718266253869968,0.22136222910216719,0.11919504643962849,0.06346749226006192,0.09752321981424149,0.05263157894736842
parsorbitalis-rh,0.06013745704467354,0.14432989690721648,0.1718213058419244,0.17010309278350516,0.25601374570446733,0.06013745704467354,0.09621993127147767,0.041237113402061855
rostralanteriorcingulate-lh,0.027842227378190254,0.06728538283062645,0.12296983758700696,0.07192575406032482,0.07192575406032482,0.39675174013921116,0.1716937354988399,0.06960556844547564
rostralanteriorcingulate-rh,0.06481481481481481,0.125,0.14506172839506173,0.0941358024691358,0.08487654320987655,0.13271604938271606,0.31635802469135804,0.037037037037037035
rostralmiddlefrontal-rh,0.16624685138539042,0.11083123425692695,0.05037783375314862,0.07808564231738035,0.08060453400503778,0.07808564231738035,0.10327455919395466,0.33249370277078083
