,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parsorbitalis-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7189189189189189,0.03513513513513514,0.0,0.005405405405405406,0.0,0.008108108108108109,0.14324324324324325,0.0891891891891892
entorhinal-rh,0.027450980392156862,0.6509803921568628,0.00392156862745098,0.013725490196078431,0.00784313725490196,0.00392156862745098,0.0803921568627451,0.21176470588235294
frontalpole-lh,0.0,0.0037735849056603774,0.8188679245283019,0.0830188679245283,0.06037735849056604,0.0,0.03018867924528302,0.0037735849056603774
frontalpole-rh,0.0,0.023668639053254437,0.06804733727810651,0.7751479289940828,0.008875739644970414,0.0,0.09171597633136094,0.03254437869822485
isthmuscingulate-rh,0.0,0.005115089514066497,0.03580562659846547,0.010230179028132993,0.8056265984654731,0.06649616368286446,0.061381074168797956,0.015345268542199489
parsorbitalis-lh,0.03643724696356275,0.016194331983805668,0.0,0.0,0.06477732793522267,0.8704453441295547,0.008097165991902834,0.004048582995951417
temporalpole-lh,0.10294117647058823,0.0861344537815126,0.01680672268907563,0.052521008403361345,0.07352941176470588,0.0,0.5714285714285714,0.09663865546218488
temporalpole-rh,0.06691449814126393,0.22676579925650558,0.0018587360594795538,0.026022304832713755,0.007434944237918215,0.0,0.09479553903345725,0.5762081784386617
