,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5451127819548872,0.1287593984962406,0.0,0.0,0.021616541353383457,0.02631578947368421,0.11278195488721804,0.16541353383458646
frontalpole-lh,0.09977494373593399,0.3690922730682671,0.0,0.0,0.05026256564141035,0.072768192048012,0.145536384096024,0.2625656414103526
frontalpole-rh,0.0,0.0,0.35489833641404805,0.0,0.28650646950092423,0.28373382624768945,0.07486136783733827,0.0
isthmuscingulate-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.015091863517060367,0.043963254593175856,0.2073490813648294,0.0,0.3753280839895013,0.23753280839895013,0.07677165354330709,0.043963254593175856
medialorbitofrontal-rh,0.01757944557133198,0.06558485463150777,0.20892494929006086,0.0,0.2434077079107505,0.3008789722785666,0.09803921568627451,0.06558485463150777
rostralanteriorcingulate-lh,0.0830945558739255,0.13825214899713467,0.058022922636103154,0.0,0.08237822349570201,0.10243553008595989,0.33882521489971346,0.1969914040114613
rostralanteriorcingulate-rh,0.11965811965811966,0.24786324786324787,0.0,0.0,0.046296296296296294,0.06908831908831908,0.19586894586894588,0.3212250712250712
