,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateralorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.6248636859323882,0.0,0.0,0.0,0.0,0.0,0.27044711014176664,0.10468920392584515
frontalpole-rh,0.0,0.5021533161068045,0.0,0.0,0.03359173126614987,0.0,0.24978466838931956,0.2144702842377261
isthmuscingulate-lh,0.0,0.0,0.3802469135802469,0.29218106995884774,0.0,0.32757201646090534,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.31640979147778786,0.41069809610154123,0.0,0.2728921124206709,0.0,0.0
lateralorbitofrontal-rh,0.0,0.076171875,0.0,0.0,0.91796875,0.005859375,0.0,0.0
pericalcarine-lh,0.0,0.0,0.3352601156069364,0.2535094962840628,0.0008257638315441783,0.41040462427745666,0.0,0.0
rostralanteriorcingulate-lh,0.1786743515850144,0.20893371757925072,0.0,0.0,0.0,0.0,0.4214697406340058,0.1909221902017291
rostralanteriorcingulate-rh,0.09152872444011685,0.24245374878286272,0.0,0.0,0.0,0.0,0.2560856864654333,0.40993184031158714
