,Oz,O2,TP10,CP6,POz,PO4,PO8,TP8
Oz,0.21389645776566757,0.0,0.051771117166212535,0.051771117166212535,0.2111716621253406,0.21389645776566757,0.20572207084468666,0.051771117166212535
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.06859205776173286,0.0,0.2364620938628159,0.2364620938628159,0.0776173285198556,0.06859205776173286,0.07581227436823104,0.2364620938628159
CP6,0.06727272727272728,0.0,0.2381818181818182,0.2381818181818182,0.07636363636363637,0.06727272727272728,0.07454545454545454,0.2381818181818182
POz,0.20634920634920634,0.0,0.0582010582010582,0.0582010582010582,0.20899470899470898,0.20634920634920634,0.2037037037037037,0.0582010582010582
PO4,0.21389645776566757,0.0,0.051771117166212535,0.051771117166212535,0.2111716621253406,0.21389645776566757,0.20572207084468666,0.051771117166212535
PO8,0.2051983584131327,0.0,0.057455540355677154,0.057455540355677154,0.2079343365253078,0.2051983584131327,0.20930232558139536,0.057455540355677154
TP8,0.06727272727272728,0.0,0.2381818181818182,0.2381818181818182,0.07636363636363637,0.06727272727272728,0.07454545454545454,0.2381818181818182
