,Oz,O2,TP10,CP6,POz,PO4,PO8,TP8
Oz,0.36363636363636365,0.0,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.35294117647058826,0.0,0.0,0.0,0.29411764705882354,0.35294117647058826,0.0,0.0
PO4,0.36363636363636365,0.0,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
