,Fp1,FT9,TP9,P7,FT10,F8,AF7,AF8
Fp1,0.27,0.0,0.0,0.0,0.28,0.17,0.0,0.28
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.25,0.0,0.0,0.0,0.3055555555555556,0.1574074074074074,0.0,0.28703703703703703
F8,0.2375,0.0,0.0,0.0,0.2375,0.275,0.0,0.25
AF7,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.9714285714285714,0.0
AF8,0.25225225225225223,0.0,0.0,0.0,0.2972972972972973,0.16216216216216217,0.0,0.2882882882882883
