,Fp1,FC5,FC6,F4,Fp2,AF7,AF3,AFz
Fp1,0.46153846153846156,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0
FC5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.22580645161290322,0.12903225806451613,0.0,0.0,0.0,0.6451612903225806,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
