,F7,TP9,Pz,CP6,F8,Fp2,AF7,AF3
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.3511450381679389,0.0,0.366412213740458,0.0,0.0,0.0,0.2824427480916031
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.22380952380952382,0.0,0.6,0.0,0.0,0.0,0.1761904761904762
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.5436241610738255,0.4563758389261745,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.5074626865671642,0.4925373134328358,0.0
AF3,0.0,0.33636363636363636,0.0,0.33636363636363636,0.0,0.0,0.0,0.32727272727272727
