,Fp1,F7,FC6,F4,Fp2,AF7,AFz,FT7
Fp1,0.2619047619047619,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,0.0
F7,0.0,0.34782608695652173,0.3333333333333333,0.0,0.0,0.0,0.0,0.3188405797101449
FC6,0.0,0.3356643356643357,0.34615384615384615,0.0,0.0,0.0,0.0,0.3181818181818182
F4,0.1348314606741573,0.0,0.0,0.6067415730337079,0.15730337078651685,0.0,0.10112359550561797,0.0
Fp2,0.23404255319148937,0.0,0.0,0.2978723404255319,0.2765957446808511,0.0,0.19148936170212766,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.1724137931034483,0.0,0.0,0.3103448275862069,0.2413793103448276,0.0,0.27586206896551724,0.0
FT7,0.0,0.3382352941176471,0.33455882352941174,0.0,0.0,0.0,0.0,0.3272058823529412
