,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.13286713286713286,0.07692307692307693,0.13286713286713286,0.1258741258741259,0.1258741258741259,0.13286713286713286,0.13986013986013987,0.13286713286713286
parstriangularis-rh,0.09302325581395349,0.26356589147286824,0.13178294573643412,0.09302325581395349,0.11627906976744186,0.10852713178294573,0.10852713178294573,0.08527131782945736
precentral-lh,0.11585365853658537,0.10365853658536585,0.14634146341463414,0.12195121951219512,0.13414634146341464,0.12804878048780488,0.13414634146341464,0.11585365853658537
rostralmiddlefrontal-lh,0.1038961038961039,0.07142857142857142,0.12337662337662338,0.15584415584415584,0.12987012987012986,0.12987012987012986,0.14935064935064934,0.13636363636363635
superiorfrontal-rh,0.10457516339869281,0.09803921568627451,0.13725490196078433,0.13071895424836602,0.1437908496732026,0.13725490196078433,0.13071895424836602,0.11764705882352941
superiorparietal-rh,0.1069182389937107,0.0880503144654088,0.12578616352201258,0.13836477987421383,0.13836477987421383,0.13836477987421383,0.13836477987421383,0.12578616352201258
superiortemporal-lh,0.11046511627906977,0.08139534883720931,0.12790697674418605,0.14534883720930233,0.12209302325581395,0.12790697674418605,0.1511627906976744,0.13372093023255813
superiortemporal-rh,0.1111111111111111,0.06535947712418301,0.11764705882352941,0.1568627450980392,0.12418300653594772,0.13071895424836602,0.1503267973856209,0.1437908496732026
