,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.06955791003607328,0.0018930574846373928,0.013435142762568101,0.007116932258327841,0.015432270598763148,0.007233030943058922,0.022492295700984773,0.022772950069802744,0.005742589060912248,0.010469865507871198,0.024374618656353108,0.0128900874364808,0.011388264123112881,0.009770989026966067,0.01464135209947379,0.014700543628098655,0.010167742080515116,0.00931211317032132,0.008195661479281205,0.00903275260540772,0.012508293990576014,0.025319358310460297,0.00775532340670374,0.038196770511815484,0.009868549927629866,0.0033008980737645314,0.0072359622175297575,0.007441171646174229,0.004873294346978557,0.012205523661267745,0.05780768405502726,0.02943100647148584,0.0019828151305029676,0.055903245139168625,0.0002016312522214512,0.002064769521570319,0.012426986501460846,0.008005411658280998,0.015197141954830153,0.025270254409152305,0.021876667415051364,0.011631842923796286,0.011534282023132485,0.01896536604198984,0.008580386199656826,0.019762793992173053,0.012298859483556338,0.01762680460880444,0.009715375674764222,0.010977198363871754,0.019524734073769222,0.01234796338486433,0.019382294350172635,0.029924026621794313,0.015772116496205982,0.005627137278133351,0.013479374683548706,0.027548036614165314,0.037520656893352836,0.02075305937116521,0.006026821606153235,0.011507940984266982
Fz,0.0011706947135123932,0.05984762532587118,0.02094046223880478,0.017875329857374056,0.018638000466384443,0.024426013289963563,0.010943591399392504,0.01925654532698732,0.020756100866598105,0.016572841676432838,0.011325331551505585,0.017191448821283074,0.01312690340659954,0.022386889315411412,0.008392054921751053,0.012509043672717705,0.022229247885325234,0.02579358850940343,0.024465003228815382,0.016613264152974098,0.011496177242033596,0.014245154783828817,0.017256909565265918,0.008628361356261908,0.023491874147951494,0.022452599196383725,0.02293972429504197,0.017217795057919365,0.034212363373274976,0.013377036944025894,0.0008681178398029227,0.008878619462182998,0.024215243396873233,0.0011838989739542227,0.026070691125939745,0.021176830957563002,0.02165050265878995,0.013863601484457838,0.0142976604043593,0.010693831567450351,0.010246568387107061,0.018559709167443976,0.010377988149051685,0.01957226417689125,0.017099081282437634,0.015823437612111645,0.014205542002503329,0.012206217662018766,0.015744648039192236,0.015652155931852065,0.010996346156912456,0.01478410037629651,0.009259985908811875,0.0067871144355950985,0.011535852307606452,0.02080891790836542,0.014811007171159105,0.0038670420662823978,0.006221324332512178,0.008233915217685937,0.022295456040276482,0.008234351207417506
F7,0.008732635690804801,0.021481237786792735,0.05891329454141117,0.020406946371060213,0.012534298992065254,0.012992321851716926,0.012480517230860196,0.018128818451097047,0.021015887738445066,0.008191414418141765,0.01700993613869515,0.009840267286427163,0.017583261679901707,0.01425520745360477,0.02231304535814259,0.011267077891645102,0.029274090413388805,0.013156246855047021,0.018512205997779675,0.019996721892286205,0.020164570423699835,0.013942943662256424,0.01260934627548307,0.012299662203849647,0.013993213865826718,0.017204209631751385,0.02496888151788746,0.009096513494092049,0.01491916649354099,0.013035676837039989,0.010626964093636566,0.014378769161775499,0.011926289462600242,0.010154698827041661,0.023114916410215063,0.01484153949040825,0.008947762735625028,0.00960738627702894,0.013587736856033789,0.025517949846717566,0.02135024099290371,0.020427799922824202,0.011139592655390839,0.014516269203462984,0.011749769934122002,0.00953017124434497,0.01685684988169582,0.017434922891883455,0.00934198902863842,0.02116546243780963,0.020477658155945724,0.01007707182390892,0.014434718672246709,0.0153810049842539,0.008884898006906587,0.020815934938487907,0.016509490131640252,0.009017130712141927,0.005254074927223459,0.012870408025341284,0.028489973325894324,0.02125093649710944
FT9,0.00580675825162544,0.019587310195356415,0.022179319202499645,0.05384795131853541,0.011360036400549329,0.004892059228704054,0.019279789131124297,0.014099448179628552,0.019457308233465493,0.006989491429003864,0.010405684406952638,0.013304882356527534,0.01737125120483114,0.01228410600284059,0.016545228702630237,0.017055699909923824,0.02000759847233461,0.01287706203157482,0.014154829489853797,0.023701030123210072,0.01803715541473591,0.010741649331094831,0.011539227973385656,0.010377074486142338,0.01890885652599173,0.021251904659218123,0.016444002722449846,0.017087488710824158,0.02261199087803752,0.012084334739869158,0.006157111166622898,0.017399695064741216,0.019121177248423073,0.0071320428503546945,0.02192400056840274,0.015586357480248836,0.017482013825281632,0.024285955921269104,0.015367346875836976,0.015946080974616167,0.020657442220888993,0.018276413587482422,0.013837771785351578,0.00946070299272582,0.014143786439988792,0.015630529679708852,0.008688887512955715,0.01520103688426101,0.008649068481380185,0.01951770695517613,0.01930371376224966,0.018127338345051303,0.019596846835626514,0.008993229697097802,0.009831635597858383,0.019013427447162386,0.01403888339701769,0.019126028599008235,0.0015091614612505193,0.02061929565980859,0.02887066014664126,0.022214120822589785
FC5,0.012040355909216365,0.01885334433506307,0.013040155834190627,0.011839873447513187,0.061926695655016586,0.020577936891907813,0.0123027806210417,0.029750590710249086,0.01542010914107034,0.030094814183795036,0.008500696044429502,0.011286599373583981,0.008910552658605953,0.017751349883286374,0.007767658825968952,0.013281645527450783,0.015518720628061101,0.026415967003247123,0.01929173345021473,0.008722005674001186,0.009807510952597749,0.011360261399411202,0.02251168789983249,0.017767515504376486,0.025137792446750754,0.010733541001048116,0.017042507171112657,0.014625129672487632,0.02435539555944649,0.01844327201949327,0.012830889532414024,0.013728494930585852,0.014879309797722902,0.017910932964129243,0.010880972903399233,0.009393855597216283,0.01697719758257217,0.005542842754547058,0.024543511141264567,0.011986981797774288,0.012609795604235686,0.012360061324385465,0.016243836812021604,0.023240926377088026,0.02559636162559089,0.01127011020040385,0.021991392172263542,0.009213661049898252,0.020295439967090677,0.011626700553834898,0.006645052907717096,0.018828718425989543,0.011577556586384525,0.021040844065436326,0.011151318649724615,0.015047676718639198,0.016436506089921404,0.010893339783284332,0.012470392587081288,0.012528212543908415,0.017816983023916873,0.007361924505087533
FC1,0.005646397373582673,0.027688615459259807,0.0143694912249483,0.004732163148715016,0.02162146347055244,0.06505481366552768,0.008146585650809392,0.01786627584979676,0.014907277631265883,0.021898474254672107,0.010079902855615693,0.019113837409785218,0.01132187941326818,0.02109027509802079,0.006238127704610692,0.006896998027921013,0.01924997017555435,0.03537876379505574,0.02333087406619494,0.010436903136198746,0.01198176276802846,0.013991017343498304,0.030590284095339586,0.009986890573275831,0.025133296944177305,0.01520254964020722,0.01720621921334109,0.017496252783337232,0.03244361180368251,0.020532028122286224,0.008230973836463401,0.00886498490116612,0.019518356862988164,0.009780232157483736,0.01834757242341782,0.02258321686803999,0.02925428222389728,0.007272432815021124,0.014259230749236728,0.01178271541747226,0.008677774023341044,0.02082848644437291,0.01492351279318763,0.02060660589810903,0.016665393712673622,0.013552841253306514,0.021479745702447338,0.012230701917495253,0.012372419685600357,0.007349209935439239,0.007099257754522486,0.010638149831350259,0.007983221000141958,0.010496432063245152,0.012963136985178416,0.016582018558469577,0.018674475006448078,0.006382044817311108,0.01802101640377834,0.009278301732750308,0.016751807961227553,0.006916445565888032
C3,0.017604799803333068,0.01090024324154355,0.013420731470903455,0.017918605203320857,0.01104519752752767,0.006510609377476188,0.05992735848379863,0.01568546202800629,0.02254419273852412,0.005216648950887442,0.010894951172355057,0.01193811592918987,0.025926177021100637,0.0153899313201642,0.01815199535653385,0.025911665089167955,0.01801336734868566,0.005518670970208138,0.014203011519635381,0.01784075347446897,0.027164653237881566,0.012527813069241257,0.01112697704993526,0.01286824384851418,0.011944937307353827,0.014547205059121325,0.010315838170680651,0.021405935769639155,0.010199907748561889,0.02230687479175543,0.01560521181457417,0.010569197358357492,0.019918193192079756,0.019481635991809243,0.012447397822466458,0.013817680668931628,0.012953951164477465,0.017876433683155613,0.005092697908314604,0.01394043246921435,0.023592979631232774,0.01609179612212133,0.014382446772016031,0.01006008049842358,0.00875946372701355,0.015834674174231463,0.0045082928374517075,0.022196236438825154,0.013552703133930366,0.024042684487803175,0.0238065657833246,0.016622081258809204,0.026972400395886383,0.009288384588068636,0.006105639558993941,0.019114909899936545,0.016974295418749223,0.019132150383134806,0.021923073250027143,0.011361896512123723,0.015736853410915727,0.019266685564084625
T7,0.015701328731870766,0.01922962579593132,0.018460448448567292,0.014291506457406934,0.027845313090893966,0.015581863990010953,0.014172627656630455,0.06258770985696026,0.008992216877350908,0.0200795669568804,0.012623188109276668,0.011706084652349149,0.015292562784307498,0.01878593391756462,0.007989229826552794,0.018784003193667072,0.019105041273785966,0.019597760091322282,0.015613514414102622,0.013573872714193403,0.013840005233126266,0.012085217350042067,0.014363788533670912,0.01830345466059939,0.024854400844984678,0.014578876939212839,0.023473539428984086,0.014499371458118228,0.019459574051570307,0.010736006358133144,0.01551402930262541,0.015783350877946262,0.009599953047868601,0.01551402930262541,0.013477663109427955,0.014485856390835381,0.013263247095293135,0.0067285055438191235,0.01967717912209312,0.01260253608748696,0.014819737146830015,0.014058955086463293,0.013631381390684094,0.01423265299810203,0.018615425062313874,0.015689071997078363,0.01679347488325124,0.014914688419105022,0.021047042135791748,0.013913632092204458,0.011622804173783209,0.018388079921979543,0.015041290115471697,0.018023807074383683,0.009494675764698741,0.01626129629570929,0.01151878522310379,0.01464150539598907,0.009707161054936011,0.013471870937735306,0.021035457792406453,0.01022322145989046
TP9,0.003518312540091939,0.020191853156897307,0.020258688314079683,0.01607145656110301,0.013259728964943514,0.012964464058213165,0.02106303569751807,0.008728634906014021,0.05694663016771266,0.006849486640073232,0.010003263752990738,0.015622470792853201,0.01625128891142851,0.022217983835633413,0.018421453931643125,0.01622455484855556,0.022805510644771397,0.012988762757824401,0.014172257748007507,0.020568510467374408,0.02276297418720026,0.01157865080728813,0.014236034967861261,0.004986140768830631,0.013472356319793299,0.021625018658911005,0.013059846067463299,0.029963006648944548,0.015954211215503354,0.03549232498014721,0.0035650971501196,0.0014836306234368812,0.02518586765657408,0.008379901873537775,0.024411879914398263,0.02294218396345886,0.010618714840129571,0.020639593777013306,0.011030657451398572,0.020499862520997225,0.0152458134823761,0.022812816734556537,0.009447964307316037,0.010265733655196802,0.02020641040346169,0.011562848412589942,0.011811328709292628,0.012503924047721694,0.01610425156562729,0.017843046001485095,0.012848408927741417,0.015367929554499182,0.015180791114388536,0.01338428040032831,0.011468088977406714,0.01622030669609904,0.014883090844396474,0.011059771944527333,0.017445092995719474,0.006516556002295174,0.020464632153211232,0.01634060997902731
CP5,0.010381692675936995,0.020101909745178413,0.010269434092607933,0.009039919260172759,0.03521795975421847,0.02444194531171996,0.00771912686569178,0.025813200098226262,0.009937987926805246,0.06502801067535952,0.00830598829380446,0.012843893106081663,0.003118346452655752,0.020165864755392324,0.004787990490402701,0.013586729200454431,0.009807244456557817,0.04279959684056853,0.0179246059480858,0.009200144101162253,0.008200138704114979,0.018718579065393322,0.029886081824633745,0.01803119763177566,0.021490570009147995,0.01389044803587957,0.02183267534331967,0.011694322036413879,0.03127791285387765,0.019851824067052916,0.01254833730466062,0.012422923418597687,0.015231142042188719,0.020834086671182195,0.007736532343155061,0.014965067611509742,0.022129647869650514,0.007606868282362719,0.02425615195926309,0.009293580482118233,0.005253013576272421,0.007883601881410681,0.017106481044220707,0.015034689521362863,0.02624907912880863,0.015521030943970553,0.02197050243811611,0.00646795638106392,0.021680276220879556,0.011857380327222975,0.0015545520045982843,0.012107466005348472,0.0068796836250887144,0.027442703596862156,0.016920687691763837,0.009962139713362819,0.02062872902235187,0.008518429567183794,0.01825321866406889,0.010873700998183893,0.01132948164059443,0.0041155183998834236
CP1,0.02108509537828688,0.014604520641065365,0.02062060288970171,0.011475990971132534,0.009786379181454093,0.011684102353762028,0.010927933846072681,0.016455388744460772,0.011079044658439265,0.008854350553878641,0.06564913861264071,0.013005975443085481,0.018335464460194455,0.020472935832018847,0.016778301476173305,0.007803462376680002,0.014792955466850532,0.009260427817787253,0.005986874636298066,0.01636918056185958,0.02264124381217299,0.023891112420785784,0.008868954360047782,0.02450874482200761,0.016782359676713456,0.013855854088599892,0.017096141457210647,0.008082563689885119,0.010848827514416758,0.007548095820859368,0.020772728252203332,0.020156110401116544,0.008809524585236187,0.02270270268725466,0.00975818611925085,0.014561109326836554,0.005758686592545635,0.006384835499126372,0.01231430946088292,0.0448421299974239,0.027516785946325784,0.004449388209121246,0.005941034117520573,0.024108754858909228,0.010749030075781464,0.010683112895881036,0.02158183912961544,0.02701395489418699,0.009903209630807206,0.015401456916857017,0.026208502113036432,0.00822515799689279,0.013868428794498955,0.021921784872045796,0.006696188075074881,0.012599498074898264,0.022160118417148607,0.020942501071279207,0.01695760535074313,0.014198443377156755,0.012485096830093832,0.021175761865706827
Pz,0.01185570276077224,0.022793701715045578,0.012366731151726604,0.015545652318421924,0.013305766194625066,0.01910655143924899,0.013629986814319452,0.016208692344183824,0.020723225294282478,0.01244302044071043,0.014356985115332538,0.0626498413055227,0.018868718783578094,0.019335986249360594,0.01505032116621342,0.013419083958754317,0.015703829460095776,0.021147298778053235,0.017737277405713455,0.01971799963743985,0.020015857400188596,0.02065646773717819,0.013705709160143159,0.012609063918730967,0.019914339140579367,0.01151128479099853,0.0159562609021398,0.020527452734303078,0.02217272178497518,0.015614075271059069,0.009045897025263412,0.011159000484878136,0.021048012857136984,0.01177268102176197,0.013866721017617618,0.009517097659219254,0.022454315365817948,0.01653011368202511,0.01729750668319684,0.01802280415472956,0.011145535584825256,0.017648090159836868,0.008976340186306025,0.014141015205273819,0.013989003570466287,0.021964051268103024,0.006849771826638419,0.014708135535132689,0.01889901480869708,0.014659342989414745,0.012389727783659026,0.009047030911583655,0.012028478688819216,0.01402546510245159,0.014543225943432396,0.015698230896389578,0.01289065749957373,0.012711716064660435,0.012784072185470919,0.01661033613918228,0.014652610539388305,0.010274391985351322
