,P8,TP10,FC2,PO8,C2,FC4,F2,FCz
P8,0.5680297397769517,0.0,0.03345724907063197,0.0,0.09962825278810408,0.09962825278810408,0.09962825278810408,0.09962825278810408
TP10,0.0,0.4572405929304447,0.09179019384264538,0.4509692132269099,0.0,0.0,0.0,0.0
FC2,0.056220095693779906,0.19138755980861244,0.5598086124401914,0.19258373205741627,0.0,0.0,0.0,0.0
PO8,0.0,0.4522439585730725,0.09321058688147296,0.45454545454545453,0.0,0.0,0.0,0.0
C2,0.08439897698209718,0.0,0.0,0.0,0.2289002557544757,0.2289002557544757,0.2289002557544757,0.2289002557544757
FC4,0.08439897698209718,0.0,0.0,0.0,0.2289002557544757,0.2289002557544757,0.2289002557544757,0.2289002557544757
F2,0.08439897698209718,0.0,0.0,0.0,0.2289002557544757,0.2289002557544757,0.2289002557544757,0.2289002557544757
FCz,0.08439897698209718,0.0,0.0,0.0,0.2289002557544757,0.2289002557544757,0.2289002557544757,0.2289002557544757
