,Fp1,Fz,P3,P8,TP10,PO8,P6,TP8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.25,0.2516778523489933,0.2516778523489933,0.24664429530201343
PO8,0.0,0.0,0.0,0.0,0.23622047244094488,0.25905511811023624,0.2551181102362205,0.24960629921259841
P6,0.0,0.0,0.0,0.0,0.23942537909018355,0.2553870710295291,0.2593774940143655,0.24581005586592178
TP8,0.0,0.0,0.0,0.0,0.23623304070231443,0.2553870710295291,0.2490023942537909,0.2593774940143655
