,Fp1,Fz,P3,P8,TP10,PO8,P6,TP8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.6423034330011074,0.3576965669988926,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.32035485460818136,0.6387382947264663,0.04090685066535239,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.07586837294332724,0.9241316270566727,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.26013414989792943,0.24671916010498687,0.24642752989209682,0.24671916010498687
PO8,0.0,0.0,0.0,0.0,0.2220472440944882,0.26745406824146983,0.2503937007874016,0.2601049868766404
P6,0.0,0.0,0.0,0.0,0.2256861177724487,0.25472954969357847,0.2621902478017586,0.2573940847322142
TP8,0.0,0.0,0.0,0.0,0.22301211163770404,0.26040021063717744,0.253291205897841,0.2632964718272775
