,Fp1,Fz,P3,P8,TP10,PO8,P6,TP8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.26159554730983303,0.24675324675324675,0.24551638837353124,0.24613481756338898
PO8,0.0,0.0,0.0,0.0,0.2507817385866166,0.2507817385866166,0.24765478424015008,0.2507817385866166
P6,0.0,0.0,0.0,0.0,0.25078566939032054,0.2501571338780641,0.24952859836580768,0.24952859836580768
TP8,0.0,0.0,0.0,0.0,0.25109855618330196,0.2504708097928437,0.24795982423101068,0.2504708097928437
