,Fp1,Fz,P3,P8,TP10,PO8,P6,TP8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.24963609898107714,0.24963609898107714,0.25036390101892286,0.25036390101892286
PO8,0.0,0.0,0.0,0.0,0.24710144927536232,0.25217391304347825,0.25,0.25072463768115943
P6,0.0,0.0,0.0,0.0,0.2478386167146974,0.25,0.2507204610951009,0.25144092219020175
TP8,0.0,0.0,0.0,0.0,0.2474747474747475,0.2510822510822511,0.25036075036075034,0.2510822510822511
