,Fz,T7,P7,FC2,F5,P1,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.46153846153846156,0.0,0.5384615384615384,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.8125,0.0,0.1875,0.0,0.0,0.0
FC2,0.0,0.46153846153846156,0.0,0.5384615384615384,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
