,Fp1,F3,TP10,FC2,F1,F5,AF4,F2
Fp1,0.21052631578947367,0.0,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
F3,0.0,0.5833333333333334,0.0,0.4166666666666667,0.0,0.0,0.0,0.0
TP10,0.14285714285714285,0.0,0.39285714285714285,0.0,0.2857142857142857,0.17857142857142858,0.0,0.0
FC2,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
F1,0.16666666666666666,0.0,0.3333333333333333,0.0,0.2916666666666667,0.20833333333333334,0.0,0.0
F5,0.21052631578947367,0.0,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
