,P3,C4,FC6,AF7,AF3,F1,CP3,FC4
P3,0.5777777777777777,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.3333333333333333
C4,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.35714285714285715
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.47058823529411764,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.4117647058823529
