,Fp1,F3,TP10,FC2,F1,F5,AF4,F2
Fp1,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
F3,0.0,0.2,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.1875,0.0,0.25,0.0,0.0,0.3125,0.25
F1,0.45454545454545453,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.15,0.0,0.2,0.0,0.0,0.45,0.2
F2,0.0,0.1875,0.0,0.25,0.0,0.0,0.3125,0.25
