,Fz,T7,P7,FC2,F5,P1,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.26666666666666666,0.3333333333333333,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0
P7,0.0,0.25,0.375,0.0,0.25,0.0,0.125,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.26666666666666666,0.3333333333333333,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.0,0.18181818181818182,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
