,Fz,T7,P7,FC2,F5,P1,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
P7,0.0,0.09375,0.4375,0.40625,0.0,0.0,0.0,0.0625
FC2,0.0,0.0967741935483871,0.41935483870967744,0.41935483870967744,0.0,0.0,0.0,0.06451612903225806
F5,0.0,0.0,0.0,0.0,0.5555555555555556,0.16666666666666666,0.2777777777777778,0.0
P1,0.0,0.0,0.0,0.0,0.4166666666666667,0.5,0.08333333333333333,0.0
FC4,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0
FCz,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.18181818181818182
