,P3,C4,FC6,AF7,AF3,F1,CP3,FC4
P3,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
