,P3,C4,FC6,AF7,AF3,F1,CP3,FC4
P3,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427
C4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
