,Fz,T7,P7,FC2,F5,P1,FC4,FCz
Fz,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
T7,0.2,0.2,0.0,0.0,0.0,0.3,0.0,0.3
P7,0.0,0.0,0.2727272727272727,0.0,0.36363636363636365,0.0,0.36363636363636365,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0
P1,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.3076923076923077,0.0,0.38461538461538464
FC4,0.0,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0
FCz,0.125,0.1875,0.0,0.0,0.0,0.3125,0.0,0.375
