,TP9,FT10,Fp2,AF7,AF3,F5,F6,AF8
TP9,0.43781094527363185,0.38308457711442784,0.0,0.0,0.0,0.0,0.0,0.1791044776119403
FT10,0.4083769633507853,0.4031413612565445,0.0,0.0,0.0,0.0,0.0,0.18848167539267016
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.33636363636363636,0.33636363636363636,0.0,0.0,0.0,0.0,0.0,0.32727272727272727
