,Fp1,FT9,TP10,AF7,F5,FT8,AF8,AF4
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.9215686274509803,0.0784313725490196,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.02734375,0.94921875,0.0234375,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.02617801047120419,0.6335078534031413,0.3403141361256545,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.2098360655737705,0.7901639344262295,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
