,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.08254716981132075,0.0,0.0,0.0,0.0,0.02830188679245283,0.0330188679245283,0.0,0.04009433962264151,0.0,0.025943396226415096,0.0,0.025943396226415096,0.0,0.0,0.03537735849056604,0.0,0.0,0.0,0.02358490566037736,0.06839622641509434,0.0047169811320754715,0.007075471698113208,0.0,0.02358490566037736,0.014150943396226415,0.0,0.0330188679245283,0.025943396226415096,0.03537735849056604,0.0,0.0,0.0,0.01650943396226415,0.0,0.009433962264150943,0.014150943396226415,0.0,0.0023584905660377358,0.01650943396226415,0.07547169811320754,0.0,0.0,0.07547169811320754,0.0,0.07547169811320754,0.0,0.07075471698113207,0.0,0.03537735849056604,0.0,0.007075471698113208,0.0,0.01650943396226415,0.018867924528301886,0.05188679245283019,0.0,0.0,0.0,0.0,0.0,0.007075471698113208
F3,0.0,0.0,0.15074626865671642,0.08656716417910448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08656716417910448,0.0,0.08955223880597014,0.08507462686567165,0.0,0.11791044776119403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.08656716417910448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06567164179104477,0.0,0.0,0.0,0.08656716417910448,0.0,0.0,0.0,0.0,0.0,0.11492537313432835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0849194729136164,0.14641288433382138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08784773060029283,0.0,0.09663250366032211,0.08638360175695461,0.0,0.09956076134699854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029282576866764276,0.0,0.11127379209370425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06734992679355783,0.0,0.0,0.0,0.09077598828696926,0.0,0.0,0.0,0.0,0.0,0.09956076134699854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.04727272727272727,0.0,0.0,0.0,0.0,0.04363636363636364,0.04727272727272727,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.0,0.04727272727272727,0.0,0.0,0.0,0.03636363636363636,0.04363636363636364,0.007272727272727273,0.01090909090909091,0.0,0.03636363636363636,0.0,0.0,0.04727272727272727,0.04,0.04363636363636364,0.0,0.0,0.0,0.025454545454545455,0.0,0.014545454545454545,0.02181818181818182,0.0,0.0036363636363636364,0.025454545454545455,0.04727272727272727,0.0,0.0,0.04727272727272727,0.0,0.04727272727272727,0.0,0.04727272727272727,0.0,0.04727272727272727,0.0,0.01090909090909091,0.0,0.0036363636363636364,0.02909090909090909,0.04727272727272727,0.0,0.0,0.0,0.0,0.0,0.01090909090909091
C3,0.0,0.04844290657439446,0.0,0.0,0.0,0.0,0.04152249134948097,0.04844290657439446,0.0,0.03806228373702422,0.0,0.03806228373702422,0.0,0.03806228373702422,0.0,0.0,0.05190311418685121,0.0,0.0,0.0,0.03460207612456748,0.04152249134948097,0.006920415224913495,0.010380622837370242,0.0,0.03460207612456748,0.0,0.0,0.04844290657439446,0.03806228373702422,0.04152249134948097,0.0,0.0,0.0,0.02422145328719723,0.0,0.01384083044982699,0.020761245674740483,0.0,0.0034602076124567475,0.02422145328719723,0.05190311418685121,0.0,0.0,0.05190311418685121,0.0,0.05190311418685121,0.0,0.04498269896193772,0.0,0.05190311418685121,0.0,0.010380622837370242,0.0,0.0034602076124567475,0.02768166089965398,0.04844290657439446,0.0,0.0,0.0,0.0,0.0,0.010380622837370242
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0469208211143695,0.0,0.0,0.0,0.0,0.03519061583577713,0.03519061583577713,0.0,0.18475073313782991,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.03519061583577713,0.0,0.0,0.0,0.02932551319648094,0.03519061583577713,0.005865102639296188,0.008797653958944282,0.0,0.02932551319648094,0.017595307917888565,0.0,0.03519061583577713,0.03225806451612903,0.05865102639296188,0.0,0.0,0.0,0.020527859237536656,0.0,0.011730205278592375,0.017595307917888565,0.0,0.002932551319648094,0.020527859237536656,0.03519061583577713,0.0,0.0,0.03519061583577713,0.0,0.03519061583577713,0.0,0.03519061583577713,0.0,0.03519061583577713,0.0,0.008797653958944282,0.0,0.020527859237536656,0.02346041055718475,0.03519061583577713,0.0,0.0,0.0,0.0,0.0,0.008797653958944282
