,frontalpole-lh,frontalpole-rh,paracentral-lh,parahippocampal-lh,posteriorcingulate-lh,posteriorcingulate-rh,precuneus-rh,superiorparietal-rh
frontalpole-lh,0.1111111111111111,0.1111111111111111,0.1388888888888889,0.1388888888888889,0.1111111111111111,0.1388888888888889,0.1111111111111111,0.1388888888888889
frontalpole-rh,0.1111111111111111,0.1111111111111111,0.1388888888888889,0.1388888888888889,0.1111111111111111,0.1388888888888889,0.1111111111111111,0.1388888888888889
paracentral-lh,0.10526315789473684,0.10526315789473684,0.13157894736842105,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.13157894736842105
parahippocampal-lh,0.10256410256410256,0.10256410256410256,0.1282051282051282,0.15384615384615385,0.10256410256410256,0.1794871794871795,0.10256410256410256,0.1282051282051282
posteriorcingulate-lh,0.1111111111111111,0.1111111111111111,0.1388888888888889,0.1388888888888889,0.1111111111111111,0.1388888888888889,0.1111111111111111,0.1388888888888889
posteriorcingulate-rh,0.1,0.1,0.125,0.15,0.1,0.2,0.1,0.125
precuneus-rh,0.1111111111111111,0.1111111111111111,0.1388888888888889,0.1388888888888889,0.1111111111111111,0.1388888888888889,0.1111111111111111,0.1388888888888889
superiorparietal-rh,0.10526315789473684,0.10526315789473684,0.13157894736842105,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.13157894736842105
