,Fp1,P3,O2,CP3,P1,P5,PO3,AF8
Fp1,0.17280453257790368,0.0,0.17563739376770537,0.16147308781869688,0.1671388101983003,0.16147308781869688,0.16147308781869688,0.0
P3,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
O2,0.12525252525252525,0.0,0.4101010101010101,0.11515151515151516,0.1191919191919192,0.11515151515151516,0.11515151515151516,0.0
CP3,0.16568047337278108,0.0,0.16863905325443787,0.16568047337278108,0.16863905325443787,0.16568047337278108,0.16568047337278108,0.0
P1,0.16521739130434782,0.0,0.17101449275362318,0.16521739130434782,0.1681159420289855,0.16521739130434782,0.16521739130434782,0.0
P5,0.16568047337278108,0.0,0.16863905325443787,0.16568047337278108,0.16863905325443787,0.16568047337278108,0.16568047337278108,0.0
PO3,0.16568047337278108,0.0,0.16863905325443787,0.16568047337278108,0.16863905325443787,0.16568047337278108,0.16568047337278108,0.0
AF8,0.0,0.08641975308641975,0.0,0.0,0.0,0.0,0.0,0.9135802469135802
