,Fp1,P3,O2,CP3,P1,P5,PO3,AF8
Fp1,0.3253012048192771,0.3373493975903614,0.0,0.0,0.0,0.0,0.0,0.3373493975903614
P3,0.23333333333333334,0.49166666666666664,0.0,0.0,0.0,0.0,0.0,0.275
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.27586206896551724,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.0
P1,0.0,0.0,0.0,0.27586206896551724,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.0
P5,0.0,0.0,0.0,0.27586206896551724,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.0
PO3,0.0,0.0,0.0,0.27586206896551724,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.0
AF8,0.29347826086956524,0.358695652173913,0.0,0.0,0.0,0.0,0.0,0.34782608695652173
