,Fp1,P3,O2,CP3,P1,P5,PO3,AF8
Fp1,0.5070422535211268,0.49295774647887325,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.5035971223021583,0.49640287769784175,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.24401913875598086,0.24880382775119617,0.24401913875598086,0.24880382775119617,0.014354066985645933
P1,0.0,0.0,0.0,0.24056603773584906,0.25,0.24056603773584906,0.25471698113207547,0.014150943396226415
P5,0.0,0.0,0.0,0.24401913875598086,0.24880382775119617,0.24401913875598086,0.24880382775119617,0.014354066985645933
PO3,0.0,0.0,0.0,0.23963133640552994,0.2488479262672811,0.23963133640552994,0.25806451612903225,0.013824884792626729
AF8,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.15789473684210525
