,Fp1,P3,O2,CP3,P1,P5,PO3,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.2073170731707317,0.21951219512195122,0.13414634146341464,0.21951219512195122,0.21951219512195122
P1,0.0,0.0,0.0,0.1875,0.22916666666666666,0.11458333333333333,0.22916666666666666,0.23958333333333334
P5,0.0,0.0,0.0,0.2037037037037037,0.2037037037037037,0.18518518518518517,0.2037037037037037,0.2037037037037037
PO3,0.0,0.0,0.0,0.1875,0.22916666666666666,0.11458333333333333,0.22916666666666666,0.23958333333333334
AF8,0.0,0.0,0.0,0.13333333333333333,0.17037037037037037,0.08148148148148149,0.17037037037037037,0.4444444444444444
