,Fp1,P3,Oz,O2,CP3,P5,PO4,PO8
Fp1,0.3525641025641026,0.0,0.0,0.0,0.32051282051282054,0.3269230769230769,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.32298136645962733,0.0,0.0,0.0,0.33540372670807456,0.3416149068322981,0.0,0.0
P5,0.3271604938271605,0.0,0.0,0.0,0.3333333333333333,0.3395061728395062,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
