,Fp1,P3,O2,CP3,P1,P5,PO3,AF8
Fp1,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.25274725274725274,0.24175824175824176,0.24175824175824176,0.26373626373626374,0.0
P1,0.0,0.0,0.0,0.25555555555555554,0.24444444444444444,0.24444444444444444,0.25555555555555554,0.0
P5,0.0,0.0,0.0,0.25555555555555554,0.24444444444444444,0.24444444444444444,0.25555555555555554,0.0
PO3,0.0,0.0,0.0,0.24242424242424243,0.23232323232323232,0.23232323232323232,0.29292929292929293,0.0
AF8,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453
