,frontalpole-rh,fusiform-lh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.8145454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.18545454545454546
fusiform-lh,0.0,0.28118393234672306,0.21987315010570824,0.24947145877378435,0.24947145877378435,0.0,0.0,0.0
insula-lh,0.0,0.16434108527131783,0.4387596899224806,0.13953488372093023,0.24496124031007752,0.0,0.012403100775193798,0.0
isthmuscingulate-rh,0.0,0.18660287081339713,0.14035087719298245,0.45454545454545453,0.18660287081339713,0.0,0.03189792663476874,0.0
parahippocampal-lh,0.0,0.2038327526132404,0.27177700348432055,0.2038327526132404,0.3205574912891986,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.628158844765343,0.37184115523465705,0.0
temporalpole-rh,0.0,0.0,0.02247191011235955,0.04044943820224719,0.0,0.22696629213483147,0.7101123595505618,0.0
transversetemporal-rh,0.1588785046728972,0.0,0.0,0.0,0.0,0.0,0.0,0.8411214953271028
