,inferiorparietal-rh,postcentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.2222222222222222,0.24074074074074073,0.2037037037037037,0.0,0.09259259259259259,0.0,0.24074074074074073,0.0
postcentral-lh,0.16666666666666666,0.38461538461538464,0.16666666666666666,0.0,0.0641025641025641,0.0,0.21794871794871795,0.0
superiorfrontal-rh,0.16455696202531644,0.16455696202531644,0.3037974683544304,0.13924050632911392,0.06329113924050633,0.0,0.16455696202531644,0.0
superiorparietal-lh,0.0,0.0,0.1232876712328767,0.5205479452054794,0.0547945205479452,0.1232876712328767,0.0,0.1780821917808219
superiorparietal-rh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.2,0.0,0.14285714285714285,0.11428571428571428
superiortemporal-lh,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0
superiortemporal-rh,0.19117647058823528,0.27941176470588236,0.19117647058823528,0.0,0.07352941176470588,0.0,0.2647058823529412,0.0
supramarginal-lh,0.0,0.0,0.0,0.3333333333333333,0.10256410256410256,0.0,0.0,0.5641025641025641
