,inferiorparietal-rh,postcentral-lh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.21875,0.041666666666666664,0.14583333333333334,0.125,0.041666666666666664,0.19791666666666666,0.0,0.22916666666666666
postcentral-lh,0.08888888888888889,0.37777777777777777,0.0,0.0,0.3333333333333333,0.0,0.0,0.2
precentral-lh,0.1728395061728395,0.0,0.345679012345679,0.13580246913580246,0.0,0.1728395061728395,0.0,0.1728395061728395
superiorfrontal-rh,0.2033898305084746,0.0,0.2033898305084746,0.1864406779661017,0.0,0.2033898305084746,0.0,0.2033898305084746
superiorparietal-lh,0.06666666666666667,0.25,0.0,0.0,0.5333333333333333,0.0,0.0,0.15
superiorparietal-rh,0.18446601941747573,0.0,0.13592233009708737,0.11650485436893204,0.0,0.2815533980582524,0.0970873786407767,0.18446601941747573
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.5238095238095238,0.0
supramarginal-lh,0.20175438596491227,0.07894736842105263,0.12280701754385964,0.10526315789473684,0.07894736842105263,0.17543859649122806,0.0,0.23684210526315788
