,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.48,0.0,0.0,0.0,0.0,0.0,0.52,0.0
C3,0.0,0.3269230769230769,0.15384615384615385,0.2692307692307692,0.0,0.25,0.0,0.0
Pz,0.0,0.2571428571428571,0.22857142857142856,0.2571428571428571,0.0,0.2571428571428571,0.0,0.0
O1,0.0,0.21621621621621623,0.12162162162162163,0.33783783783783783,0.0,0.32432432432432434,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.17857142857142858,0.10714285714285714,0.30952380952380953,0.0,0.40476190476190477,0.0,0.0
PO3,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
