,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.5573770491803278,0.0,0.0,0.0,0.0,0.4426229508196721,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.32,0.0,0.19,0.0,0.24,0.25
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.25675675675675674,0.0,0.24324324324324326,0.0,0.24324324324324326,0.25675675675675674
FT7,0.5087719298245614,0.0,0.0,0.0,0.0,0.49122807017543857,0.0,0.0
PO3,0.0,0.0,0.2549019607843137,0.0,0.18627450980392157,0.0,0.27450980392156865,0.28431372549019607
PO8,0.0,0.0,0.2523364485981308,0.0,0.17757009345794392,0.0,0.27102803738317754,0.29906542056074764
