,F7,C3,AF7,FT7,FT8,F6,AF8,AF4
F7,0.32608695652173914,0.0,0.0,0.33695652173913043,0.0,0.0,0.0,0.33695652173913043
C3,0.0,0.7239263803680982,0.20245398773006135,0.0,0.0,0.0,0.0736196319018405,0.0
AF7,0.0,0.42857142857142855,0.4155844155844156,0.0,0.0,0.0,0.15584415584415584,0.0
FT7,0.29411764705882354,0.0,0.0,0.3627450980392157,0.0,0.0,0.0,0.3431372549019608
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.34285714285714286,0.34285714285714286,0.0,0.0,0.0,0.3142857142857143,0.0
AF4,0.2897196261682243,0.0,0.0,0.34579439252336447,0.0,0.0,0.0,0.3644859813084112
