,F7,C3,Pz,F8,AF7,F5,FT7,FC3
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.225,0.7,0.0,0.0,0.0,0.0,0.075
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.782608695652174
