,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.33620689655172414,0.0,0.0,0.3448275862068966,0.31896551724137934,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.272,0.0,0.0,0.256,0.256,0.216
O1,0.3277310924369748,0.0,0.0,0.3445378151260504,0.3277310924369748,0.0,0.0,0.0
Fp2,0.3125,0.0,0.0,0.33035714285714285,0.35714285714285715,0.0,0.0,0.0
FT7,0.0,0.0,0.2677165354330709,0.0,0.0,0.28346456692913385,0.2440944881889764,0.2047244094488189
PO3,0.0,0.0,0.2627118644067797,0.0,0.0,0.2457627118644068,0.2627118644067797,0.2288135593220339
PO8,0.0,0.0,0.2549019607843137,0.0,0.0,0.23529411764705882,0.2549019607843137,0.2549019607843137
