,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.2529411764705882,0.2411764705882353,0.2529411764705882,0.2529411764705882,0.0,0.0,0.0,0.0
C3,0.2545454545454545,0.24848484848484848,0.24848484848484848,0.24848484848484848,0.0,0.0,0.0,0.0
Pz,0.22058823529411764,0.20588235294117646,0.29901960784313725,0.27450980392156865,0.0,0.0,0.0,0.0
O1,0.22727272727272727,0.21212121212121213,0.2828282828282828,0.2777777777777778,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.379746835443038,0.3924050632911392,0.22784810126582278
PO3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.46994535519125685,0.19672131147540983
PO8,0.0,0.0,0.0,0.0,0.0,0.3364485981308411,0.3364485981308411,0.32710280373831774
