,F7,C3,Pz,F8,AF7,F5,FT7,FC3
F7,0.6923076923076923,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0
C3,0.0,0.2235294117647059,0.23529411764705882,0.0,0.0,0.2,0.11764705882352941,0.2235294117647059
Pz,0.0,0.1360544217687075,0.24489795918367346,0.0,0.0,0.21768707482993196,0.17006802721088435,0.23129251700680273
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5079365079365079,0.0,0.0,0.0,0.49206349206349204,0.0,0.0,0.0
F5,0.0,0.10135135135135136,0.20270270270270271,0.0,0.0,0.25,0.1891891891891892,0.25675675675675674
FT7,0.0,0.07017543859649122,0.20175438596491227,0.0,0.0,0.24561403508771928,0.23684210526315788,0.24561403508771928
FC3,0.0,0.10967741935483871,0.2064516129032258,0.0,0.0,0.24516129032258063,0.18064516129032257,0.25806451612903225
