,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.031818181818181815,0.0,0.0,0.0,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.0,0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636,0.022727272727272728,0.0,0.0,0.0,0.02727272727272727,0.0,0.0,0.0,0.03636363636363636,0.013636363636363636,0.0,0.03636363636363636,0.0,0.03636363636363636,0.00909090909090909,0.0,0.03636363636363636,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.022727272727272728,0.03636363636363636,0.0,0.0,0.0,0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636,0.0,0.01818181818181818,0.0,0.0,0.0,0.03636363636363636,0.031818181818181815,0.0,0.03636363636363636
F3,0.0,0.034274193548387094,0.036290322580645164,0.036290322580645164,0.0020161290322580645,0.004032258064516129,0.0020161290322580645,0.0,0.028225806451612902,0.0,0.024193548387096774,0.0,0.0,0.036290322580645164,0.0020161290322580645,0.0,0.004032258064516129,0.03225806451612903,0.03024193548387097,0.034274193548387094,0.0,0.034274193548387094,0.036290322580645164,0.034274193548387094,0.0020161290322580645,0.004032258064516129,0.0,0.0020161290322580645,0.02620967741935484,0.0,0.0,0.02217741935483871,0.0,0.020161290322580645,0.004032258064516129,0.03225806451612903,0.034274193548387094,0.028225806451612902,0.03225806451612903,0.03225806451612903,0.004032258064516129,0.038306451612903226,0.0020161290322580645,0.0020161290322580645,0.034274193548387094,0.03225806451612903,0.034274193548387094,0.0020161290322580645,0.036290322580645164,0.0020161290322580645,0.004032258064516129,0.006048387096774193,0.0020161290322580645,0.0020161290322580645,0.034274193548387094,0.0,0.03024193548387097,0.03024193548387097,0.016129032258064516,0.0,0.0,0.036290322580645164,0.0
F7,0.0,0.02236024844720497,0.049689440993788817,0.049689440993788817,0.0012422360248447205,0.002484472049689441,0.0012422360248447205,0.0,0.017391304347826087,0.0,0.014906832298136646,0.0,0.0,0.049689440993788817,0.0012422360248447205,0.0,0.002484472049689441,0.031055900621118012,0.018633540372670808,0.05093167701863354,0.0,0.034782608695652174,0.02857142857142857,0.02236024844720497,0.0012422360248447205,0.002484472049689441,0.0,0.0012422360248447205,0.016149068322981366,0.0,0.0,0.013664596273291925,0.0,0.012422360248447204,0.002484472049689441,0.0422360248447205,0.04596273291925466,0.017391304347826087,0.043478260869565216,0.02981366459627329,0.002484472049689441,0.03850931677018633,0.0012422360248447205,0.0012422360248447205,0.0484472049689441,0.02360248447204969,0.04720496894409938,0.0012422360248447205,0.05341614906832298,0.0012422360248447205,0.002484472049689441,0.0037267080745341614,0.0012422360248447205,0.0012422360248447205,0.034782608695652174,0.0,0.02981366459627329,0.02236024844720497,0.009937888198757764,0.0,0.0,0.0484472049689441,0.0
FT9,0.0,0.022113022113022112,0.05036855036855037,0.05036855036855037,0.0012285012285012285,0.002457002457002457,0.0012285012285012285,0.0,0.0171990171990172,0.0,0.014742014742014743,0.0,0.0,0.05036855036855037,0.0012285012285012285,0.0,0.002457002457002457,0.030712530712530713,0.018427518427518427,0.051597051597051594,0.0,0.0343980343980344,0.028255528255528257,0.022113022113022112,0.0012285012285012285,0.002457002457002457,0.0,0.0012285012285012285,0.01597051597051597,0.0,0.0,0.013513513513513514,0.0,0.012285012285012284,0.002457002457002457,0.04176904176904177,0.04668304668304668,0.0171990171990172,0.042997542997543,0.029484029484029485,0.002457002457002457,0.038083538083538086,0.0012285012285012285,0.0012285012285012285,0.04914004914004914,0.02334152334152334,0.04791154791154791,0.0012285012285012285,0.05405405405405406,0.0012285012285012285,0.002457002457002457,0.0036855036855036856,0.0012285012285012285,0.0012285012285012285,0.0343980343980344,0.0,0.029484029484029485,0.022113022113022112,0.009828009828009828,0.0,0.0,0.04914004914004914,0.0
FC5,0.011126564673157162,0.0,0.0,0.0,0.048678720445062586,0.02920723226703755,0.05146036161335188,0.022253129346314324,0.0,0.037552155771905425,0.0,0.04728789986091794,0.05146036161335188,0.0,0.05146036161335188,0.03616133518776078,0.009735744089012517,0.0,0.0,0.0,0.011126564673157162,0.0,0.0,0.0,0.031988873435326845,0.006954102920723227,0.0,0.05006954102920723,0.0013908205841446453,0.02364394993045897,0.004172461752433936,0.0,0.04450625869262865,0.0,0.009735744089012517,0.0,0.0,0.0,0.0,0.0,0.02920723226703755,0.0,0.009735744089012517,0.05146036161335188,0.0,0.0,0.0,0.030598052851182198,0.0,0.048678720445062586,0.04450625869262865,0.0,0.0458970792767733,0.048678720445062586,0.0,0.012517385257301807,0.0,0.0,0.0,0.05006954102920723,0.02364394993045897,0.0,0.025034770514603615
FC1,0.014598540145985401,0.0,0.0,0.0,0.041970802919708027,0.03832116788321168,0.041970802919708027,0.029197080291970802,0.0,0.03832116788321168,0.0,0.03832116788321168,0.040145985401459854,0.0,0.041970802919708027,0.040145985401459854,0.014598540145985401,0.0,0.0,0.0,0.014598540145985401,0.0,0.0018248175182481751,0.0018248175182481751,0.040145985401459854,0.010948905109489052,0.0,0.041970802919708027,0.0036496350364963502,0.03102189781021898,0.005474452554744526,0.0,0.040145985401459854,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0,0.03832116788321168,0.0018248175182481751,0.014598540145985401,0.041970802919708027,0.0,0.0,0.0,0.040145985401459854,0.0,0.041970802919708027,0.041970802919708027,0.0,0.041970802919708027,0.041970802919708027,0.0,0.010948905109489052,0.0,0.0,0.0,0.040145985401459854,0.02737226277372263,0.0,0.03102189781021898
C3,0.010666666666666666,0.0,0.0,0.0,0.048,0.028,0.056,0.021333333333333333,0.0,0.036,0.0,0.04533333333333334,0.058666666666666666,0.0,0.05733333333333333,0.034666666666666665,0.009333333333333334,0.0,0.0,0.0,0.010666666666666666,0.0,0.0,0.0,0.030666666666666665,0.006666666666666667,0.0,0.05466666666666667,0.0013333333333333333,0.02266666666666667,0.004,0.0,0.042666666666666665,0.0,0.009333333333333334,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.009333333333333334,0.05466666666666667,0.0,0.0,0.0,0.029333333333333333,0.0,0.048,0.042666666666666665,0.0,0.044,0.048,0.0,0.012,0.0,0.0,0.0,0.04933333333333333,0.02266666666666667,0.0,0.024
T7,0.0175,0.0,0.0,0.0,0.04,0.035,0.04,0.035,0.0,0.04,0.0,0.04,0.04,0.0,0.04,0.04,0.0125,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0075,0.0,0.04,0.0,0.035,0.0075,0.0,0.04,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0125,0.04,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.04,0.04,0.0,0.0175,0.0,0.0,0.0,0.04,0.035,0.0,0.0375
TP9,0.0,0.03579952267303103,0.03579952267303103,0.03579952267303103,0.0,0.0,0.0,0.0,0.031026252983293555,0.0,0.028639618138424822,0.0,0.0,0.03579952267303103,0.0,0.0,0.0,0.03341288782816229,0.03341288782816229,0.03579952267303103,0.0,0.03579952267303103,0.03579952267303103,0.03341288782816229,0.0,0.0,0.0,0.0,0.026252983293556086,0.0,0.0,0.026252983293556086,0.0,0.02386634844868735,0.0,0.03341288782816229,0.03579952267303103,0.031026252983293555,0.03341288782816229,0.03579952267303103,0.0,0.03579952267303103,0.0,0.0,0.03579952267303103,0.03579952267303103,0.03579952267303103,0.0,0.03579952267303103,0.0,0.0,0.007159904534606206,0.0,0.0,0.03579952267303103,0.0,0.03341288782816229,0.03341288782816229,0.01909307875894988,0.0,0.0,0.03579952267303103,0.0
CP5,0.012455516014234875,0.0,0.0,0.0,0.04448398576512456,0.03202846975088968,0.046263345195729534,0.026690391459074734,0.0,0.042704626334519574,0.0,0.046263345195729534,0.04804270462633452,0.0,0.046263345195729534,0.04092526690391459,0.008896797153024912,0.0,0.0,0.0,0.014234875444839857,0.0,0.0,0.0,0.03558718861209965,0.005338078291814947,0.0,0.04448398576512456,0.0,0.028469750889679714,0.005338078291814947,0.0,0.04448398576512456,0.0,0.008896797153024912,0.0,0.0,0.0,0.0,0.0,0.03202846975088968,0.0,0.008896797153024912,0.046263345195729534,0.0,0.0,0.0,0.03558718861209965,0.0,0.04448398576512456,0.04092526690391459,0.0,0.042704626334519574,0.04448398576512456,0.0,0.01601423487544484,0.0,0.0,0.0,0.046263345195729534,0.030249110320284697,0.0,0.030249110320284697
CP1,0.0,0.03504043126684636,0.03504043126684636,0.03504043126684636,0.0,0.0,0.0,0.0,0.03234501347708895,0.0,0.029649595687331536,0.0,0.0,0.03504043126684636,0.0,0.0,0.0,0.03234501347708895,0.03504043126684636,0.03504043126684636,0.0,0.03504043126684636,0.03504043126684636,0.03504043126684636,0.0,0.0,0.0,0.0,0.026954177897574125,0.0,0.0,0.029649595687331536,0.0,0.026954177897574125,0.0,0.03234501347708895,0.03504043126684636,0.03234501347708895,0.03234501347708895,0.03504043126684636,0.0,0.03504043126684636,0.0,0.0,0.03504043126684636,0.03504043126684636,0.03504043126684636,0.0,0.03504043126684636,0.0,0.0,0.008086253369272238,0.0,0.0,0.03504043126684636,0.0,0.03234501347708895,0.03234501347708895,0.0215633423180593,0.0,0.0,0.03504043126684636,0.0
Pz,0.0110062893081761,0.0,0.0,0.0,0.04874213836477988,0.02830188679245283,0.050314465408805034,0.02358490566037736,0.0,0.03930817610062893,0.0,0.04874213836477988,0.05188679245283019,0.0,0.050314465408805034,0.036163522012578615,0.007861635220125786,0.0,0.0,0.0,0.012578616352201259,0.0,0.0,0.0,0.031446540880503145,0.0047169811320754715,0.0,0.04874213836477988,0.0,0.025157232704402517,0.0047169811320754715,0.0,0.04559748427672956,0.0,0.007861635220125786,0.0,0.0,0.0,0.0,0.0,0.02830188679245283,0.0,0.007861635220125786,0.050314465408805034,0.0,0.0,0.0,0.031446540880503145,0.0,0.04874213836477988,0.0440251572327044,0.0,0.04559748427672956,0.04874213836477988,0.0,0.014150943396226415,0.0,0.0,0.0,0.050314465408805034,0.026729559748427674,0.0,0.026729559748427674
P3,0.010973936899862825,0.0,0.0,0.0,0.04801097393689986,0.027434842249657063,0.056241426611796985,0.02194787379972565,0.0,0.037037037037037035,0.0,0.04663923182441701,0.05898491083676269,0.0,0.05898491083676269,0.03429355281207133,0.00823045267489712,0.0,0.0,0.0,0.010973936899862825,0.0,0.0,0.0,0.03017832647462277,0.0054869684499314125,0.0,0.05486968449931413,0.0,0.023319615912208505,0.00411522633744856,0.0,0.04252400548696845,0.0,0.00823045267489712,0.0,0.0,0.0,0.0,0.0,0.027434842249657063,0.0,0.00823045267489712,0.05486968449931413,0.0,0.0,0.0,0.02880658436213992,0.0,0.04801097393689986,0.04252400548696845,0.0,0.0438957475994513,0.04801097393689986,0.0,0.012345679012345678,0.0,0.0,0.0,0.04938271604938271,0.023319615912208505,0.0,0.024691358024691357
P7,0.0,0.022113022113022112,0.05036855036855037,0.05036855036855037,0.0012285012285012285,0.002457002457002457,0.0012285012285012285,0.0,0.0171990171990172,0.0,0.014742014742014743,0.0,0.0,0.05036855036855037,0.0012285012285012285,0.0,0.002457002457002457,0.030712530712530713,0.018427518427518427,0.051597051597051594,0.0,0.0343980343980344,0.028255528255528257,0.022113022113022112,0.0012285012285012285,0.002457002457002457,0.0,0.0012285012285012285,0.01597051597051597,0.0,0.0,0.013513513513513514,0.0,0.012285012285012284,0.002457002457002457,0.04176904176904177,0.04668304668304668,0.0171990171990172,0.042997542997543,0.029484029484029485,0.002457002457002457,0.038083538083538086,0.0012285012285012285,0.0012285012285012285,0.04914004914004914,0.02334152334152334,0.04791154791154791,0.0012285012285012285,0.05405405405405406,0.0012285012285012285,0.002457002457002457,0.0036855036855036856,0.0012285012285012285,0.0012285012285012285,0.0343980343980344,0.0,0.029484029484029485,0.022113022113022112,0.009828009828009828,0.0,0.0,0.04914004914004914,0.0
O1,0.010526315789473684,0.0,0.0,0.0,0.04736842105263158,0.02763157894736842,0.05789473684210526,0.021052631578947368,0.0,0.035526315789473684,0.0,0.04473684210526316,0.060526315789473685,0.0,0.060526315789473685,0.034210526315789476,0.009210526315789473,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.030263157894736843,0.006578947368421052,0.0,0.056578947368421055,0.0013157894736842105,0.02236842105263158,0.003947368421052632,0.0,0.042105263157894736,0.0,0.009210526315789473,0.0,0.0,0.0,0.0,0.0,0.02763157894736842,0.0,0.009210526315789473,0.05526315789473684,0.0,0.0,0.0,0.02894736842105263,0.0,0.04736842105263158,0.042105263157894736,0.0,0.04342105263157895,0.04736842105263158,0.0,0.011842105263157895,0.0,0.0,0.0,0.04868421052631579,0.02236842105263158,0.0,0.02368421052631579
Oz,0.01391304347826087,0.0,0.0,0.0,0.043478260869565216,0.03304347826086956,0.04521739130434783,0.02782608695652174,0.0,0.043478260869565216,0.0,0.04521739130434783,0.04521739130434783,0.0,0.04521739130434783,0.04173913043478261,0.010434782608695653,0.0,0.0,0.0,0.01391304347826087,0.0,0.0,0.0,0.036521739130434785,0.006956521739130435,0.0,0.043478260869565216,0.0,0.029565217391304348,0.0052173913043478265,0.0,0.043478260869565216,0.0,0.010434782608695653,0.0,0.0,0.0,0.0,0.0,0.03304347826086956,0.0,0.010434782608695653,0.04521739130434783,0.0,0.0,0.0,0.036521739130434785,0.0,0.043478260869565216,0.04,0.0,0.04173913043478261,0.043478260869565216,0.0,0.01565217391304348,0.0,0.0,0.0,0.04521739130434783,0.029565217391304348,0.0,0.03130434782608696
O2,0.029535864978902954,0.0,0.0,0.0,0.0379746835443038,0.0379746835443038,0.0379746835443038,0.029535864978902954,0.0,0.029535864978902954,0.0,0.029535864978902954,0.03375527426160337,0.0,0.0379746835443038,0.03375527426160337,0.03375527426160337,0.0,0.0,0.0,0.016877637130801686,0.0,0.004219409282700422,0.004219409282700422,0.0379746835443038,0.02531645569620253,0.0,0.0379746835443038,0.008438818565400843,0.029535864978902954,0.0,0.0,0.03375527426160337,0.0,0.03375527426160337,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.004219409282700422,0.03375527426160337,0.0379746835443038,0.0,0.0,0.0,0.0379746835443038,0.0,0.0379746835443038,0.0379746835443038,0.0,0.0379746835443038,0.0379746835443038,0.0,0.008438818565400843,0.0,0.0,0.0,0.03375527426160337,0.02109704641350211,0.0,0.029535864978902954
