,cuneus-rh,entorhinal-lh,entorhinal-rh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh,temporalpole-rh
cuneus-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.4920273348519362,0.02733485193621868,0.06150341685649203,0.018223234624145785,0.20501138952164008,0.1958997722095672,0.0
entorhinal-rh,0.0,0.016194331983805668,0.8380566801619433,0.0,0.0,0.0,0.0,0.145748987854251
inferiortemporal-lh,0.0,0.09060402684563758,0.0,0.5100671140939598,0.18120805369127516,0.09395973154362416,0.12416107382550336,0.0
middletemporal-lh,0.0,0.041666666666666664,0.0,0.2222222222222222,0.6435185185185185,0.046296296296296294,0.046296296296296294,0.0
parahippocampal-lh,0.0,0.19014084507042253,0.0,0.08450704225352113,0.025821596244131457,0.5469483568075117,0.15258215962441316,0.0
temporalpole-lh,0.0,0.2,0.004761904761904762,0.11428571428571428,0.02619047619047619,0.13333333333333333,0.49047619047619045,0.030952380952380953
temporalpole-rh,0.0,0.0,0.11979166666666667,0.0,0.0,0.0,0.08854166666666667,0.7916666666666666
