,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,cuneus-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,precuneus-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.13664596273291926,0.12629399585921325,0.12215320910973085,0.12215320910973085,0.12629399585921325,0.12215320910973085,0.12215320910973085,0.12215320910973085
caudalanteriorcingulate-rh,0.15334773218142547,0.14254859611231102,0.11663066954643629,0.11663066954643629,0.12095032397408208,0.11663066954643629,0.11663066954643629,0.11663066954643629
cuneus-rh,0.09650924024640657,0.08624229979466119,0.13552361396303902,0.13552361396303902,0.13552361396303902,0.1375770020533881,0.1375770020533881,0.13552361396303902
isthmuscingulate-rh,0.09650924024640657,0.08624229979466119,0.13552361396303902,0.13552361396303902,0.13552361396303902,0.1375770020533881,0.1375770020533881,0.13552361396303902
paracentral-lh,0.09741550695825049,0.0874751491053678,0.13518886679920478,0.13518886679920478,0.13518886679920478,0.13717693836978131,0.13717693836978131,0.13518886679920478
paracentral-rh,0.09650924024640657,0.08624229979466119,0.13552361396303902,0.13552361396303902,0.13552361396303902,0.1375770020533881,0.1375770020533881,0.13552361396303902
precuneus-rh,0.09650924024640657,0.08624229979466119,0.13552361396303902,0.13552361396303902,0.13552361396303902,0.1375770020533881,0.1375770020533881,0.13552361396303902
superiorparietal-rh,0.09650924024640657,0.08624229979466119,0.13552361396303902,0.13552361396303902,0.13552361396303902,0.1375770020533881,0.1375770020533881,0.13552361396303902
