,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.43804537521815007,0.06980802792321117,0.13961605584642234,0.1256544502617801,0.10471204188481675,0.08900523560209424,0.006980802792321117,0.02617801047120419
frontalpole-lh,0.06725663716814159,0.4849557522123894,0.12389380530973451,0.10442477876106195,0.017699115044247787,0.10265486725663717,0.04247787610619469,0.05663716814159292
frontalpole-rh,0.19861431870669746,0.11778290993071594,0.4665127020785219,0.09468822170900693,0.011547344110854504,0.08083140877598152,0.020785219399538105,0.009237875288683603
medialorbitofrontal-lh,0.14055299539170507,0.1336405529953917,0.06682027649769585,0.42626728110599077,0.01152073732718894,0.15207373271889402,0.0,0.06912442396313365
parahippocampal-lh,0.16129032258064516,0.019851116625310174,0.01488833746898263,0.009925558312655087,0.6699751861042184,0.04962779156327544,0.07444168734491315,0.0
rostralanteriorcingulate-rh,0.07407407407407407,0.11982570806100218,0.06318082788671024,0.0915032679738562,0.05010893246187364,0.4662309368191721,0.06535947712418301,0.06971677559912855
temporalpole-lh,0.027692307692307693,0.09846153846153846,0.05846153846153846,0.003076923076923077,0.08307692307692308,0.04923076923076923,0.6615384615384615,0.018461538461538463
transversetemporal-rh,0.03754266211604096,0.11604095563139932,0.023890784982935155,0.07508532423208192,0.0,0.11262798634812286,0.034129692832764506,0.6006825938566553
