,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.21786360893180445,0.1732045866022933,0.20036210018105008,0.21182860591430297,0.19674109837054918,0.0,0.0
isthmuscingulate-rh,0.0,0.19306594153636983,0.21481985044187626,0.20462270564242013,0.19714479945615226,0.1903467029231815,0.0,0.0
lingual-lh,0.0,0.20146968769136558,0.1861604409063074,0.21187997550520515,0.20514390691977955,0.19534598897734232,0.0,0.0
parahippocampal-lh,0.0,0.20958083832335328,0.1754491017964072,0.20239520958083831,0.21676646706586827,0.19580838323353295,0.0,0.0
parahippocampal-rh,0.0,0.20632911392405062,0.17911392405063292,0.20253164556962025,0.20632911392405062,0.20569620253164558,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.8469387755102041,0.15306122448979592
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.4827586206896552
