,Fp1,Cz,F4,Fp2,AF3,PO7,AF8,AF4
Fp1,0.4166666666666667,0.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.23076923076923078,0.0,0.46153846153846156,0.0,0.0,0.3076923076923077,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.22727272727272727,0.0,0.4090909090909091,0.0,0.0,0.36363636363636365,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
