,T7,TP9,P7,Cz,F8,Fp2,PO7,AF8
T7,0.32142857142857145,0.0,0.2857142857142857,0.39285714285714285,0.0,0.0,0.0,0.0
TP9,0.0,0.3023255813953488,0.0,0.0,0.27906976744186046,0.0,0.09302325581395349,0.32558139534883723
P7,0.32,0.0,0.32,0.36,0.0,0.0,0.0,0.0
Cz,0.3125,0.0,0.25,0.4375,0.0,0.0,0.0,0.0
F8,0.0,0.3,0.0,0.0,0.275,0.0,0.1,0.325
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.2631578947368421,0.0,0.0,0.2631578947368421,0.0,0.21052631578947367,0.2631578947368421
AF8,0.0,0.3023255813953488,0.0,0.0,0.27906976744186046,0.0,0.09302325581395349,0.32558139534883723
