,Fp1,FT9,Cz,F4,Fp2,PO4,AF8,AF4
Fp1,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
