,Fp1,T7,P7,Fp2,TP7,PO7,AF8,AF4
Fp1,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0
T7,0.07692307692307693,0.46153846153846156,0.46153846153846156,0.0,0.0,0.0,0.0,0.0
P7,0.06666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
