,Fp1,FT9,Cz,F4,Fp2,PO4,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.5454545454545454,0.0
Cz,0.0,0.0,0.4375,0.125,0.0,0.4375,0.0,0.0
F4,0.0,0.0,0.35714285714285715,0.2857142857142857,0.0,0.35714285714285715,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.40540540540540543,0.10810810810810811,0.0,0.4864864864864865,0.0,0.0
AF8,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
