,Fp1,FT9,Cz,F4,Fp2,PO4,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.5454545454545454,0.0
Cz,0.0,0.0,0.41935483870967744,0.12903225806451613,0.0,0.45161290322580644,0.0,0.0
F4,0.0,0.0,0.35714285714285715,0.2857142857142857,0.0,0.35714285714285715,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.3783783783783784,0.10810810810810811,0.0,0.5135135135135135,0.0,0.0
AF8,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
