,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.6885964912280702,0.18859649122807018,0.0,0.0,0.0,0.0,0.09210526315789473,0.03070175438596491
frontalpole-rh,0.34306569343065696,0.656934306569343,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.0,0.3835616438356164,0.1589041095890411,0.04657534246575343,0.3178082191780822,0.08493150684931507,0.00821917808219178
medialorbitofrontal-lh,0.0,0.0,0.15517241379310345,0.46551724137931033,0.017241379310344827,0.29310344827586204,0.06896551724137931,0.0
parahippocampal-rh,0.0,0.0,0.06046511627906977,0.018604651162790697,0.5348837209302325,0.10232558139534884,0.0,0.2837209302325581
rostralanteriorcingulate-lh,0.0,0.0,0.24101479915433405,0.2156448202959831,0.05496828752642706,0.39957716701902746,0.06342494714587738,0.02536997885835095
temporalpole-rh,0.0744047619047619,0.0,0.09226190476190477,0.07738095238095238,0.0,0.09226190476190477,0.6011904761904762,0.0625
transversetemporal-rh,0.03333333333333333,0.0,0.0,0.0,0.21851851851851853,0.02962962962962963,0.09259259259259259,0.6259259259259259
