,caudalmiddlefrontal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.14074074074074075,0.14074074074074075,0.14074074074074075,0.13333333333333333,0.14074074074074075,0.05925925925925926,0.11851851851851852,0.1259259259259259
postcentral-rh,0.0821256038647343,0.14009661835748793,0.12077294685990338,0.1497584541062802,0.1497584541062802,0.09178743961352658,0.13043478260869565,0.13526570048309178
rostralmiddlefrontal-rh,0.09941520467836257,0.1286549707602339,0.15204678362573099,0.14619883040935672,0.14035087719298245,0.07017543859649122,0.14035087719298245,0.12280701754385964
superiorparietal-lh,0.07729468599033816,0.12560386473429952,0.12077294685990338,0.1497584541062802,0.1497584541062802,0.09178743961352658,0.1497584541062802,0.13526570048309178
superiorparietal-rh,0.08260869565217391,0.13043478260869565,0.11739130434782609,0.14347826086956522,0.1608695652173913,0.09565217391304348,0.13043478260869565,0.1391304347826087
superiortemporal-rh,0.05357142857142857,0.11904761904761904,0.08333333333333333,0.1130952380952381,0.125,0.24404761904761904,0.10714285714285714,0.15476190476190477
supramarginal-lh,0.07407407407407407,0.12169312169312169,0.12698412698412698,0.14814814814814814,0.14814814814814814,0.09523809523809523,0.15343915343915343,0.13227513227513227
supramarginal-rh,0.07239819004524888,0.12669683257918551,0.10407239819004525,0.14027149321266968,0.1493212669683258,0.12217194570135746,0.12669683257918551,0.1583710407239819
