,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,paracentral-rh,parahippocampal-lh,parahippocampal-rh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.3194444444444444,0.0,0.046296296296296294,0.32407407407407407,0.0,0.09259259259259259,0.2175925925925926
insula-lh,0.0,0.0,0.4098360655737705,0.07600596125186289,0.05365126676602087,0.0,0.21609538002980627,0.2444113263785395
isthmuscingulate-rh,0.0,0.017937219730941704,0.07324364723467862,0.4349775784753363,0.18684603886397608,0.03587443946188341,0.12556053811659193,0.12556053811659193
lateraloccipital-rh,0.0,0.10719754977029096,0.05206738131699847,0.18529862174578868,0.37519142419601836,0.0,0.11944869831546708,0.16079632465543645
paracentral-rh,0.0,0.0,0.0,0.18055555555555555,0.0,0.8194444444444444,0.0,0.0
parahippocampal-lh,0.0,0.03216374269005848,0.20906432748538012,0.12280701754385964,0.11695906432748537,0.0,0.2733918128654971,0.24561403508771928
parahippocampal-rh,0.0,0.05946601941747573,0.1941747572815534,0.10194174757281553,0.12985436893203883,0.0,0.20145631067961164,0.3131067961165049
