,frontalpole-rh,fusiform-lh,insula-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-rh,0.3115942028985507,0.0,0.0,0.14492753623188406,0.18840579710144928,0.13768115942028986,0.21739130434782608,0.0
fusiform-lh,0.0,0.7295081967213115,0.0,0.0,0.0,0.0,0.0,0.27049180327868855
insula-lh,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
parahippocampal-rh,0.2018348623853211,0.0,0.11009174311926606,0.5229357798165137,0.10091743119266056,0.0,0.06422018348623854,0.0
rostralanteriorcingulate-lh,0.2736842105263158,0.0,0.0,0.09473684210526316,0.2631578947368421,0.12631578947368421,0.24210526315789474,0.0
rostralanteriorcingulate-rh,0.1827956989247312,0.0,0.0,0.0,0.10752688172043011,0.3870967741935484,0.3225806451612903,0.0
temporalpole-lh,0.2204724409448819,0.0,0.0,0.03937007874015748,0.16535433070866143,0.25196850393700787,0.3228346456692913,0.0
temporalpole-rh,0.0,0.4025974025974026,0.0,0.0,0.0,0.0,0.0,0.5974025974025974
