,frontalpole-rh,fusiform-lh,insula-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-rh,0.3940520446096654,0.0,0.016728624535315983,0.06691449814126393,0.26579925650557623,0.16356877323420074,0.09293680297397769,0.0
fusiform-lh,0.0,0.7276119402985075,0.0,0.007462686567164179,0.0,0.0,0.0,0.26492537313432835
insula-lh,0.033950617283950615,0.0,0.6358024691358025,0.3055555555555556,0.024691358024691357,0.0,0.0,0.0
parahippocampal-rh,0.11602209944751381,0.0,0.27900552486187846,0.5386740331491713,0.04696132596685083,0.0,0.019337016574585635,0.0
rostralanteriorcingulate-lh,0.2619047619047619,0.0,0.007326007326007326,0.023809523809523808,0.4249084249084249,0.152014652014652,0.13003663003663005,0.0
rostralanteriorcingulate-rh,0.20689655172413793,0.0,0.0,0.0,0.19363395225464192,0.4986737400530504,0.10079575596816977,0.0
temporalpole-lh,0.13994169096209913,0.0,0.0,0.014577259475218658,0.20699708454810495,0.12244897959183673,0.5160349854227405,0.0
temporalpole-rh,0.0,0.2936170212765957,0.0,0.0,0.0,0.0,0.0,0.7063829787234043
