,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,superiorparietal-lh,transversetemporal-rh
bankssts-rh,0.797979797979798,0.0,0.0,0.10101010101010101,0.10101010101010101,0.0,0.0,0.0
frontalpole-lh,0.0,0.7047619047619048,0.2571428571428571,0.0380952380952381,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.19879518072289157,0.7469879518072289,0.05421686746987952,0.0,0.0,0.0,0.0
insula-rh,0.0784313725490196,0.023529411764705882,0.050980392156862744,0.6823529411764706,0.050980392156862744,0.11372549019607843,0.0,0.0
medialorbitofrontal-rh,0.12413793103448276,0.0,0.0,0.0896551724137931,0.6137931034482759,0.1724137931034483,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.12757201646090535,0.1111111111111111,0.7613168724279835,0.0,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.5859649122807018,0.41403508771929826
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.38006230529595014,0.6199376947040498
