,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.14583333333333334,0.14583333333333334,0.125,0.14583333333333334,0.14583333333333334,0.0,0.14583333333333334,0.14583333333333334
frontalpole-rh,0.14545454545454545,0.14545454545454545,0.12727272727272726,0.14545454545454545,0.14545454545454545,0.0,0.14545454545454545,0.14545454545454545
insula-rh,0.14545454545454545,0.14545454545454545,0.12727272727272726,0.14545454545454545,0.14545454545454545,0.0,0.14545454545454545,0.14545454545454545
medialorbitofrontal-lh,0.14583333333333334,0.14583333333333334,0.125,0.14583333333333334,0.14583333333333334,0.0,0.14583333333333334,0.14583333333333334
medialorbitofrontal-rh,0.14545454545454545,0.14545454545454545,0.12727272727272726,0.14545454545454545,0.14545454545454545,0.0,0.14545454545454545,0.14545454545454545
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.14583333333333334,0.14583333333333334,0.125,0.14583333333333334,0.14583333333333334,0.0,0.14583333333333334,0.14583333333333334
rostralanteriorcingulate-rh,0.14583333333333334,0.14583333333333334,0.125,0.14583333333333334,0.14583333333333334,0.0,0.14583333333333334,0.14583333333333334
